stop_id,stop_code,stop_name
9964,5648,MARTIN GROVE RD AT SMITHFIELD PARK
9966,5939,OCONNOR DR AT VICTORIA PARK AVE
9967,4760,AIRPORT RD AT HIGHWAY 427 (ON RAMP)
9968,2566,FINCH AVE EAST AT VICTORIA PARK AVE
9969,1170,JANE ST AT COLBECK ST NORTH SIDE
9970,3723,HORNER AT KIPLING AVE
9971,5426,LESLIE ST AT BANNATYNE DR SOUTH SIDE
9974,13469,YORK MILLS RD AT SCARSDALE RD
9976,11035,FINCH AVE WEST AT KIPLING AVE
9977,6177,WESTON RD AT JOHN ST NORTH SIDE
9978,4340,KIPLING AVE AT MOUNT OLIVE DR
9979,5988,PAPE AVE AT OCONNOR DR
9980,3241,YONGE ST AT RICHMOND ST WEST
9982,4066,3015 KENNEDY RD
9983,2729,ISLINGTON AVE AT THE QUEENSWAY
9984,1219,LAWRENCE AVE EAST AT BAYVIEW AVE WEST SIDE
9985,2504,FINCH AVE EAST AT DON MILLS RD
9986,436,BIRCHMOUNT RD AT MERRYFIELD DR
9987,4216,KINGSTON RD AT CLAREMORE AVE
9988,4633,ST DENNIS DR AT DEAUVILLE LANE
9989,6408,GRANTBROOK ST AT CHARLTON BLVD
9990,8098,SIGNET DR AT FENMAR DR
9992,5882,138 OAKDALE RD
9993,3922,JANE ST AT SHOREHAM DR
9994,5625,MARTIN GROVE RD AT LONGBOURNE DR NORTH SIDE
9995,3472,DAVENPORT RD AT SYMINGTON AVE WEST SIDE
9996,8162,ST CLAIR AVE WEST AT DUFFERIN ST
9997,8339,SWEENEY DR AT VICTORIA PARK AVE WEST SIDE
9998,3970,KEELE ST AT CLEARVIEW HEIGHTS SOUTH SIDE
9999,5487,LESLIE ST AT ELSA VINE WAY SOUTH SIDE
10000,731,CALEDONIA RD AT LESWYN RD
10001,4280,KIPLING AVE AT JUTLAND RD NORTH SIDE
10002,474,BLOOR ST WEST AT INDIAN RD
10004,3784,ISLINGTON AVE AT ELMHURST DR SOUTH SIDE
10005,5582,MARKHAM RD AT SCRANTON RD
10006,3426,CHESSWOOD DR AT CHAMPAGNE DR
10007,1513,ROYAL YORK RD AT KING GEORGES RD
10008,7256,SHEPPARD AVE EAST AT WASHBURN WAY
10009,2387,EGLINTON AVE WEST AT NORTHCLIFFE BLVD
10010,7469,YORK MILLS RD AT HARRISON RD
10011,11229,CONCORDE PL AT CONCORDE PL CUL DE SAC
10012,6462,HUNTINGWOOD DR AT PHARMACY AVE
10013,7322,SHERBOURNE ST AT KING ST EAST
10014,217,BATHURST ST AT WELLINGTON ST WEST
10018,3392,CALVINGTON DR AT DALSBY RD
10019,1097,GERRARD ST EAST AT LOGAN AVE
10020,5266,LAWRENCE AVE EAST AT GALLOWAY RD
10021,501,BLOOR ST WEST AT CLENDENAN AVE
10022,2731,ISLINGTON AVE AT TITAN RD
10023,12170,135 LA ROSE AVE
10024,7119,SENLAC RD AT FINCH AVE WEST SOUTH SIDE
10025,3775,ISLINGTON AVE AT CORDOVA AVE NORTH SIDE
10026,3776,ISLINGTON AVE AT DEERFOOT RD
10027,10291,250 FINCHDENE SQ
10028,6213,WINEVA AVE AT QUEEN ST EAST
10030,13483,EASTERN AVE AT KNOX AVE
10031,8943,YONGE BLVD AT FELBRIGG AVE
10032,277,CLARK AVE WEST AT YORK HILL BLVD
10033,819,COLLEGE ST AT BROCK AVE
10034,4283,KIPLING AVE AT BEAVERBROOK AVE
10035,5782,MORTIMER AVE AT GREENWOOD AVE
10036,409,BIRCHMOUNT RD AT EXFORD DR
10037,513,BLOOR ST WEST AT FORESTVIEW RD EAST SIDE
10038,10920,MIDDLEFIELD RD LOOP AT STEELES AVE EAST
10040,4585,ROSELAWN AVE AT BATHURST ST
10041,14086,STAINES RD AT MANTIS RD
10042,5002,SCARLETT RD AT DIXON RD EAST SIDE
10043,3901,JANE ST AT HANEY AVE
10044,3163,WARDEN AVE AT BURN HILL RD
10045,3400,CALVINGTON DR AT RODING ST
10046,13485,QUEENS PLATE DR (WEST) AT TRIPLE CROWN AVE WEST SIDE
10047,8870,WILSON AVE AT LADY YORK AVE
10049,7972,MILITARY TRAIL AT GLADYS RD
10050,9589,MCLEVIN AVE AT SEWELLS RD WEST SIDE
10051,10600,KENNEDY RD AT PERTHSHIRE ST
10052,1186,JONES AVE AT DUNDAS ST EAST
10053,971,DONLANDS AVE AT SAMMON AVE
10054,3073,QUEEN ST EAST AT SUMACH ST
10055,9028,YONGE ST AT MELROSE AVE
10056,7111,SENLAC RD AT YORK CEMETERY
10057,3749,HUMBER BLVD AT WESTON RD WEST SIDE
10058,4409,LANSDOWNE AVE AT TYCOS DR
10059,10447,2900 JANE ST
10060,3986,KEELE ST AT FALSTAFF AVE NORTH SIDE
10061,4880,CHURCH ST AT JANE ST
10062,6662,PHARMACY AVE AT ARNALL AVE
10063,5902,OAKWOOD AVE AT EARNSCLIFFE RD
10064,675,BURNHAMTHORPE RD AT ECHO VALLEY RD WEST SIDE
10065,183,6101 BATHURST ST
10066,9635,BRIMLEY RD AT MANDARIN RD
10068,11947,SUNRISE AVE AT VICTORIA PARK AVE WEST SIDE
10069,4028,KEELE ST AT THE POND RD
10070,4352,800 KIPLING AVE
10071,3826,ISLINGTON AVE AT PRINCE GEORGE DR
10072,10007,MCCOWAN RD AT CARLTON RD
10074,3020,OPPOSITE 60 PARK LANE CIR
10075,2462,FAYWOOD BLVD AT ANSFORD AVE
10076,6822,QUEEN ST EAST AT WINEVA AVE
10077,11159,COMMANDER BLVD AT MCCOWAN RD
10078,1748,THE BRIDLE PATH AT PARK LANE CIR
10079,6733,PHARMACY AVE AT OPPOSITE WALKWAY TO ECCLESFIELD DR
10081,6256,BERRY RD AT BELL MANOR DR
10083,8471,VICTORIA PARK AVE AT IVORDALE CRES (NORTH)
10084,715,CALEDONIA RD AT EGLINTON AVE WEST
10085,4698,VICTORIA PARK AVE AT WINSTON AVE
10086,4977,DIXON RD AT CELESTINE DR
10087,4751,AIRPORT RD AT JETLINER RD EAST SIDE
10088,8490,VICTORIA PARK AVE AT PARKWOODS VILLAGE DR
10089,12158,CHARLOTTE ST AT OXLEY ST
10090,7876,JOHN GARLAND BLVD AT MARTIN GROVE RD
10091,5608,MARTIN GROVE RD AT DIXON RD
10092,8114,SLOANE AVE AT WIGMORE DR
10093,8121,SPADINA AVE AT DUNDAS ST WEST SOUTH SIDE
10094,9412,OPPOSITE 210 MILNER AVE
10095,8756,WESTON RD AT PARKE ST SOUTH SIDE
10096,8732,WESTON RD AT IMOGENE AVE
10097,1309,MCCOWAN RD AT MILNER AVE
10098,1766,BROADVIEW AVE AT WITHROW AVE
10099,5424,1125 LESLIE ST NORTH SIDE
10100,3382,BROWNS LINE AT HORNER AVE SOUTH SIDE
10101,10561,OPPOSITE 7303 WARDEN AVE
10102,3081,QUEEN ST WEST AT BATHURST ST
10103,5375,LAWRENCE AVE WEST AT GREER RD
10104,11519,ROYALCREST RD AT CABERNET CIR
10105,726,CALEDONIA RD AT KEITH AVE
10106,379,BIRCHMOUNT RD AT BERTRAND AVE
10107,13663,MARKHAM RD AT 14TH AVE
10108,3314,BEECHGROVE DR AT BETHLEY DR SOUTH SIDE
10109,8848,WILSON AVE AT DUBRAY AVE
10110,9887,PORT UNION RD AT RAVINE PARK CRES NORTH SIDE
10111,5600,MARTIN GROVE RD AT BETHRIDGE RD
10113,8287,STEELES AVE EAST AT JEWELL ST
10114,11825,RICHMOND ST WEST AT SIMCOE ST
10115,5225,LANSDOWNE AVE AT WHYTOCK AVE
10117,8293,STEELES AVE WEST AT NEW WESTMINSTER DR
10119,2654,GELNORCHY RD AT SUNCREST DR
10120,14120,ISLINGTON AVE AT REXDALE BLVD NORTH SIDE
10122,10521,CUL DE SAC (LOOP) AT ELLESMERE RD
10123,2882,MCNICOLL AVE AT EAGLE POINT RD
10124,459,BIRCHMOUNT RD AT TIMBERBANK BLVD
10125,56,AVENUE RD AT COTTINGHAM ST
10127,7465,YORK MILLS RD AT BANBURY RD (EAST)
10128,8470,VICTORIA PARK AVE AT INNISMORE CRES
10129,5022,DUNDAS ST WEST AT POPLAR AVE
10130,10851,TAPSCOTT RD AT MCNICOLL AVE
10131,8964,YONGE ST AT WILLIAM CARSON CRES
10132,7082,SCARLETT RD AT EAST DR
10133,1533,SHEPPARD AVE EAST AT CALVIN AVE
10134,8107,SLOANE AVE AT ELVASTON DR
10135,5836,MT PLEASANT RD AT MOORE AVE
10136,8403,VAUGHAN RD AT ARLINGTON AVE EAST SIDE
10137,11588,ROGERS RD AT BICKNELL AVE
10138,8126,SPADINA AVE AT KING ST WEST
10140,11711,DUPONT ST AT DAVENPORT RD
10141,4373,KIPLING AVE AT SNARESBROOK DR
10142,2290,EGLINTON AVE EAST AT MASON RD
10143,8332,SUTHERLAND DR AT MILLWOOD RD
10144,8822,WILLOWDALE AVE AT SHEPPARD AVE EAST NORTH SIDE
10145,2316,EGLINTON AVE EAST AT VICTORIA PARK AVE EAST SIDE
10146,6421,HOTSPUR RD AT BATHURST ST WEST SIDE
10147,8562,WARDEN AVE AT ELLINGTON DR
10148,8576,WARDEN AVE AT HYMUS RD
10149,6710,PHARMACY AVE AT HOLSWADE RD SOUTH SIDE
10150,2991,PAPE AVE AT COSBURN AVE
10151,6410,GRANTBROOK ST AT DREWRY AVE SOUTH SIDE
10152,14060,PHARMACY AVE AT CORINTHIAN BLVD (SOUTH) SOUTH SIDE
10153,11055,VARSITY RD AT BRALORNE CRES
10154,9890,LAWSON RD AT BRUMWELL ST
10155,8051,RAILSIDE RD AT CODECO CRT WEST SIDE
10157,2252,EGLINTON AVE EAST AT BRENTCLIFFE RD
10158,6958,ROCKCLIFFE BLVD AT CORBETT AVE
10159,8972,YONGE ST AT CONNAUGHT AVE
10161,14082,NIGHTSTAR RD AT CRANBERRY DR
10162,6734,PHARMACY AVE AT PACHINO BLVD SOUTH SIDE
10163,6540,MARLEE AVE AT ELWAY CRT
10164,2619,FINCH AVE WEST AT MILADY RD
10165,11982,WARDEN AVE AT ST CLAIR AVE EAST
10166,8218,STEELES AVE EAST AT ESNA PARK DR
10167,8912,WOODBINE AVE AT CORLEY AVE
10168,320,3377 BAYVIEW AVE
10169,4317,KIPLING AVE AT GRACEY BLVD
10170,8806,WILLOWDALE AVE AT HILLCREST AVE
10171,8055,RAILSIDE RD (WEST) AT LAWRENCE AVE EAST
10172,8712,WESTON RD AT COULTER AVE
10174,8350,THORNCLIFFE PARK DR AT MILEPOST PL
10175,5971,OSSINGTON AVE AT HARBORD ST SOUTH SIDE
10176,2291,EGLINTON AVE EAST AT MASON RD
10177,11087,CARRIER DR AT DANSK CRT
10178,1945,DON MILLS RD AT KERN RD
10179,2816,LAWRENCE AVE EAST AT LESLIE ST
10180,1368,MILNER AVE AT PROGRESS AVE EAST SIDE
10181,1791,COXWELL AVE AT FAIRFORD AVE
10182,5219,LANSDOWNE AVE AT RIDEAU AVE SOUTH SIDE
10183,1809,CUMMER AVE AT FLEMING DR
10184,4822,BRIMLEY RD AT FINCH AVE EAST
10185,2392,EGLINTON AVE WEST AT OLD PARK RD
10186,1499,RATHBURN RD AT RENFORTH DR
10187,4962,DANFORTH RD AT SEMINOLE AVE NORTH SIDE
10189,2494,FINCH AVE EAST AT BRIDLETOWNE CIRCLE (WEST)
10190,1777,COSBURN AVE AT CEDARVALE AVE
10191,2088,DUFFERIN ST AT SHANLY ST
10192,4274,KIPLING AVE AT ADVANCE RD
10194,5312,LAWRENCE AVE EAST AT RAILSIDE RD (EAST)
10195,9140,DON MILLS RD AT FINCH AVE EAST
10196,9205,HEATHROW DR AT DATCHET RD
10198,4149,KING ST EAST AT SUMACH ST
10199,4048,KEELE ST AT WHITBURN CRES
10200,439,2481 BIRCHMOUNT RD
10201,9238,NORTH QUEEN ST AT MEDULLA AVE
10203,5015,DUNDAS ST WEST AT HOWLAND ST
10205,6837,QUEEN ST WEST AT GLADSTONE AVE EAST SIDE
10206,9698,GERRARD ST EAST AT VICTORIA PARK AVE WEST SIDE
10207,8414,VAUGHAN RD AT KENWOOD AVE
10208,3008,PAPE AVE AT TORRENS AVE NORTH SIDE
10209,6971,ROYAL YORK RD AT ANGLESEY BLVD NORTH SIDE
10210,5245,LAWRENCE AVE EAST AT CARNFORTH RD EAST SIDE
10211,8883,WILSON AVE AT RIDLEY BLVD
10212,8807,WILLOWDALE AVE AT HOLLYWOOD AVE SOUTH SIDE
10213,3875,JANE ST AT COURAGE AVE
10214,7392,VAN HORNE AVE AT KINGSLAKE RD
10215,11585,MIMICO AVE AT WHEATFIELD RD
10216,8263,STEELES AVE WEST AT PALM GATE BLVD
10217,5189,LAKE SHORE BLVD WEST AT LOUISA ST
10218,3226,YONGE ST AT GERRARD ST EAST
10219,9267,BERGAMOT AVE AT ISLINGTON AVE WEST SIDE
10221,520,BLOOR ST WEST AT HAVELOCK ST
10222,8279,STEELES AVE WEST AT HILDA AVE
10223,1139,GREENWIN VILLAGE RD AT REGATTA CRES
10224,349,BELLAMY RD NORTH AT CEDAR BRAE BLVD
10225,9891,PORT UNION RD AT LAWRENCE AVE EAST
10226,9465,COSBURN AVE AT ROOSEVELT RD WEST SIDE
10227,8113,SLOANE AVE AT WIGMORE DR
10228,12144,PORTLAND ST AT WESLEY ST WEST SIDE
10230,6449,HUNTINGWOOD DR AT KENMANOR BLVD WEST SIDE
10231,9148,KEELE ST AT BROADOAKS DR
10232,4772,AVENUE RD AT EGLINTON AVE WEST NORTH SIDE
10233,1454,PLAINS RD AT COXWELL AVE WEST SIDE
10234,7476,YORKLAND BLVD (NORTH) AT CONSUMERS RD WEST SIDE
10235,5749,MIDLAND AVE AT WAINFLEET RD
10236,1434,ORIOLE PKWY AT CHAPLIN CRES SOUTH SIDE
10237,4165,KING ST WEST AT DOWLING AVE
10238,8183,ST CLAIR AVE WEST AT SILVERTHORN AVE
10239,13646,MARKHAM RD AT 16TH AVE
10240,1503,RATHBURN RD AT WEST DEANE PARK DR WEST SIDE
10241,4358,KIPLING AVE AT PRINCESS MARGARET BLVD
10242,6390,FELMINGTON RD AT RANEE AVE SOUTH SIDE
10243,694,BURNHAMTHORPE RD AT SHAVER AVE NORTH EAST SIDE
10246,2200,366 THE EAST MALL
10248,7276,SHEPPARD AVE WEST AT EASTON RD
10249,8424,VAUGHAN RD AT WYCHWOOD AVE
10250,3578,FINCH AVE WEST AT ANCONA ST
10251,1817,CUMMER AVE AT RUDDINGTON DR
10252,8648,WELLESWORTH DR AT DIXFIELD DR (SOUTH)
10253,5807,MT PLEASANT RD AT BROADWAY AVE
10255,953,DAVENPORT RD AT SALEM AVE
10256,11533,113 VALLEY WOODS RD
10257,8660,210 THE WEST MALL
10258,6319,COMMISSIONERS ST AT SAULTER ST
10259,5387,LAWRENCE AVE WEST AT LITTLE AVE
10261,2371,EGLINTON AVE WEST AT KIPLING AVE
10262,8081,SENTINEL RD AT FINCH AVE WEST
10263,6124,ST CLAIR AVE EAST AT PRESLEY AVE
10265,951,DAVENPORT RD AT OSSINGTON AVE
10266,14282,THE QUEENSWAY AT WINDERMERE AVE EAST SIDE
10267,6918,THE QUEENSWAY AT ST LAWRENCE AVE
10268,3012,PARK ST AT SHARPE ST
10269,2234,EGLINTON AVE EAST AT BANFF RD
10270,6902,THE QUEENSWAY AT MILTON ST
10271,6152,VICTORIA PARK AVE AT EGLINTON AVE EAST NORTH SIDE
10272,3067,QUEEN ST EAST AT RIVER ST
10273,11059,VARSITY RD AT VAN STASSEN BLVD
10274,2375,EGLINTON AVE WEST AT LASCELLES BLVD
10275,14150,7075 WARDEN AVE AT PLAZA NORTH OF STEELES
10276,9183,OAKDALE RD AT FINCH AVE WEST (HUMBER RIVER HOSPITAL)
10277,8751,WESTON RD AT NORTHLAND AVE
10278,4173,KING ST WEST AT JAMESON AVE
10279,433,BIRCHMOUNT RD AT MCNICOLL AVE
10280,1941,DON MILLS RD AT GRAYDON HALL PL
10282,6296,CASTLETON AVE AT HENRIETTA ST
10283,1794,COXWELL AVE AT LOWER GERRARD ST EAST
10284,6704,PHARMACY AVE AT FINCH AVE EAST
10286,5790,MORTIMER AVE AT PAPE AVE
10288,4316,KIPLING AVE AT GRACEY BLVD
10290,6261,BERRY RD AT PARK LAWN RD EAST SIDE
10291,1235,LAWRENCE AVE EAST AT YONGE ST EAST SIDE
10292,7374,STEPHEN DR AT THE QUEENSWAY
10293,10255,2700 STEELES AVE WEST
10294,6853,QUEEN ST WEST AT SPADINA AVE
10295,5997,PELMO CRES AT LONGVIEW DR WEST SIDE
10296,215,BATHURST ST AT VIEWMOUNT AVE SOUTH SIDE
10297,7028,ROYAL YORK RD AT SINCLAIR ST SOUTH SIDE
10298,5335,LAWRENCE AVE WEST AT AVENUE RD
10299,2357,EGLINTON AVE WEST AT GLENHOLME AVE
10300,5731,OPPOSITE 1710 MIDLAND AVE
10301,13448,STEELES AVE EAST AT KENNEDY RD
10302,2710,ISLINGTON AVE AT ADVANCE RD
10303,10627,NORTH QUEEN ST AT THE EAST MALL
10305,1077,GERRARD ST EAST AT ALTON AVE
10306,2434,EVANS AVE AT BROWNS LINE
10308,5591,1030 MARTIN GROVE RD
10309,9963,LUNDY AVE AT WARREN CRES NORTH SIDE
10310,4115,KENNEDY RD AT RADNOR AVE
10311,1100,GERRARD ST EAST AT PAPE AVE
10313,8737,WESTON RD AT JUBILEE CRES
10314,262,BAY ST AT QUEENS QUAY WEST NORTH SIDE
10316,9273,DREWRY AVE AT NORWIN ST
10317,8530,WARDEN AVE AT ASHTONBEE RD
10318,3773,ISLINGTON AVE AT CHESTNUT HILLS CRES
10319,9878,KIPLING AVE AT STEELES AVE WEST
10320,13947,LAKE SHORE BLVD WEST AT FIRST ST
10321,9699,GERRARD ST EAST AT DENGATE RD
10322,4294,KIPLING AVE AT BURNHAMTHORPE RD
10323,6840,QUEEN ST WEST AT JAMESON AVE
10324,1408,OCONNOR DR AT CHILTON RD
10325,4582,RONCESVALLES AVE AT QUEEN ST WEST
10326,1088,GERRARD ST WEST AT ELIZABETH ST WEST SIDE
10327,8169,ST CLAIR AVE WEST AT WESTON/KEELE WEST SIDE
10329,6098,SOUTHWOOD DR AT GLEN AMES
10330,3366,BRIMLEY RD AT ST CLAIR AVE EAST
10331,7891,KEELE ST AT HUMBERSIDE AVE
10332,7717,ELLESMERE RD AT SARATOGA DR EAST SIDE
10333,11372,GUILDWOOD PKWY AT KINGSTON RD
10334,11101,ORTON PARK RD AT THORNBECK DR
10335,2324,EGLINTON AVE WEST AT AVENUE RD WEST SIDE
10339,3600,FINCH AVE WEST AT JANE ST WEST SIDE
10340,7548,BIRCHMOUNT RD AT DANFORTH RD
10341,11291,HUMBERWOOD BLVD AT HULLRICK DR (SOUTH)
10342,111,BATHURST ST AT COLLEGE ST
10344,2246,EGLINTON AVE EAST AT BERMONDSEY RD
10345,4869,CHISHOLM AVE AT LUMSDEN AVE
10346,5715,MIDLAND AVE AT LOCKIE AVE SOUTH SIDE
10347,7828,HOLLINGER RD AT DOHME AVE
10348,4948,DANFORTH RD AT HART AVE
10349,6885,THE QUEENSWAY AT THE EAST MALL
10350,8382,UNDERHILL DR AT CORNERBROOK DR
10351,10519,ELLESMERE RD AT MEADOWVALE RD
10352,11554,TAPSCOTT RD AT FINCH AVE EAST
10353,1758,BROADVIEW AVE AT GERRARD ST EAST
10354,6471,ISLAND RD AT PORT UNION RD EAST SIDE
10355,4506,OLD WESTON RD AT KANE AVE
10356,11874,BATHURST ST AT CORDOBA DR
10357,9528,24 MABELLE AVE
10358,2272,EGLINTON AVE EAST AT HANNA RD EAST SIDE
10359,889,DANFORTH AVE AT GLEBEMOUNT AVE
10360,8109,SLOANE AVE AT ANEWEN DR
10361,10856,STEELES AVE WEST AT HIGHWAY 27 WEST SIDE
10362,4389,KIPLING AVE AT WIDDICOMBE HILL BLVD
10363,7764,IAN MACDONALD BLVD AT FOUNDERS RD EAST SIDE
10364,395,BIRCHMOUNT RD AT COMSTOCK RD
10365,4975,DIXON RD AT CARLINGVIEW DR
10366,2907,MCNICOLL AVE AT OPPOSITE WALKWAY TO HAWKSHEAD CRES
10367,838,COLLEGE ST AT MCCAUL ST
10368,9997,MCCOWAN RD AT HIGHWAY 7
10369,6881,THE QUEENSWAY AT SMITH CRES EAST SIDE
10370,6872,THE QUEENSWAY AT ATOMIC AVE
10371,6801,QUEEN ST EAST AT BEECH AVE
10372,13618,SHOREHAM DR AT SHOREHAM CRT
10374,7449,WINDERMERE AVE AT ST OLAVES RD
10375,1869,DAVISVILLE AVE AT BAYVIEW AVE
10376,2082,DUFFERIN ST AT ROGERS RD
10377,8456,VICTORIA PARK AVE AT ELLESMERE RD NORTH SIDE
10378,8913,WOODBINE AVE AT COSBURN AVE
10379,12121,COLONEL SAMUEL PARK AT HUMBER COLLEGE COTTAGES C-M
10380,656,BROADVIEW AVE AT HILLSIDE DR
10381,8540,WARDEN AVE AT BRIDLETOWN CIR (NORTH) SOUTH SIDE
10382,10554,WARDEN AVE AT APPLE CREEK BLVD
10383,5009,DUNDAS ST WEST AT BROOKSIDE AVE
10384,5032,EAST AVE AT MABERLEY CRES (SOUTH)
10385,2178,DUNDAS ST WEST AT PAULART DR
10386,6400,GLEN RD AT ELM AVE
10388,5395,LAWRENCE AVE WEST AT PINE ST
10389,2300,EGLINTON AVE EAST AT PHARMACY AVE
10390,10946,QUEENS QUAY FERRY DOCKS TERMINAL
10391,7588,14 CARLUKE CRES
10392,8797,WILLOWDALE AVE AT CHURCH AVE NORTH SIDE
10394,5865,40 NORFINCH DR
10398,3141,TRETHEWEY DR AT TODD BAYLIS BLVD SOUTH SIDE
10399,1063,MANITOBA DRIVE AT STRACHAN AVE WEST SIDE
10401,860,COSBURN AVE AT LOGAN AVE
10402,4329,KIPLING AVE AT JOHN GARLAND BLVD NORTH SIDE
10404,13922,791 ISLINGTON AVE
10405,7079,SCARLETT RD AT CLAIRTON CRES (SOUTH)
10406,11532,OPPOSITE 44 VALLEY WOODS RD
10408,11418,HUMBERWOOD BLVD AT HONEYVIEW PL
10409,11393,EGLINTON AVE WEST AT COMMERCE BLVD EAST SIDE
10410,6224,ALBION RD AT GOLFDOWN DR EAST SIDE
10412,6235,NEPTUNE DR AT BAYCREST AVE
10413,3511,DUNDAS ST WEST AT NOTTINGHAM DR
10414,917,DANFORTH AVE AT WOODMOUNT AVE
10415,14363,PRINCES' GATE LOOP AT CANADA BLVD (CNE EAST ENTRANCE)
10416,14430,WARDEN AVE AT CLEGG RD
10417,14357,70 ISLAND RD
10419,14423,STAINES RD AT PALK LANE NORTHSIDE
10423,14361,MANITOBA DR AT NOVA SCOTIA AVE
10424,14355,ST CLAIR AVE WEST AT SPADINA RD WEST SIDE
10425,14416,AVENUE RD AT OLD ORCHARD GROVE
10426,14421,3223 KENNEDY RD
10427,14426,ADELAIDE ST WEST AT BAY ST
10428,14441,KINGSTON RD AT CHOICELAND BLVD
10429,14362,MANITOBA DR AT NOVA SCOTIA AVE EAST SIDE
10430,14434,WESTON RD AT BIRDSTONE CRES (NORTH)
10432,14364,SPADINA RD AT ST CLAIR AVE WEST NORTH SIDE
10435,14429,WARDEN AVE AT CLEGG RD
10436,14437,INGRAM DR AT KINCORT ST
10437,14389,FINCH AVE WEST AT BEECROFT RD
10438,14400,KING ST WEST AT JOE SHUSTER WAY
10439,14398,3750 MIDLAND AVE
10441,14395,THE QUEENSWAY AT WINDERMERE AVE WEST SIDE
10442,14397,3750 MIDLAND AVE
10444,14394,THE QUEENSWAY AT ELLIS AVE WEST SIDE
10448,14422,THE POND RD AT ARBORETUM LANE (AVIVA CENTRE)
10449,14439,NORTH YORK GENERAL HOSPITAL - MAIN ENTRANCE
10450,14351,ST CLAIR AVE WEST AT DUNVEGAN RD
10453,14356,ST CLAIR AVE WEST AT VAUGHAN RD WEST SIDE
10454,14376,STEELES AVE EAST AT MARYDALE AVE
10455,14379,STEELES AVE EAST AT EASTVALE RD
10456,14380,STEELES AVE EAST AT STAINES RD
10458,14382,STAINES RD AT QUIETBROOK CRES (NORTH)
10459,14347,ST CLAIR AVE WEST AT DEER PARK CRES
10460,14353,ST CLAIR AVE WEST AT RUSSELL HILL RD
10462,14350,ST CLAIR AVE WEST AT AVENUE RD WEST SIDE
10463,14352,ST CLAIR AVE WEST AT DUNVEGAN RD WEST SIDE
10464,14374,5671 STEELES AVE EAST
10465,14375,STEELES AVE EAST AT OPPOSITE WALKWAY TO IRENEMOUNT CRES
10468,14425,COXWELL AVE AT CASCI AVE
10469,14440,BRIMLEY RD AT OPPOSITE BRIMLEY WOODS PARK
10470,14349,ST CLAIR AVE WEST AT AVENUE RD EAST SIDE
10472,14348,ST CLAIR AVE WEST AT DEER PARK CRES
10473,14393,THE QUEENSWAY AT COLBORNE LODGE DR WEST SIDE
10476,14377,STEELES AVE EAST AT MARKHAM RD
10478,14354,ST CLAIR AVE WEST AT RUSSELL HILL RD
10479,7324,SHERBOURNE ST AT LAKE SHORE BLVD EAST SOUTH SIDE
10480,14378,STEELES AVE EAST AT EASTVALE RD EAST SIDE
10483,14442,FINCH AVE EAST AT BLACKBIRD GATE
10484,14443,5910 FINCH AVE EAST
10485,4939,DANFORTH RD AT BRIMLEY RD
12858,11629,MICHAEL POWER / ST JOSEPH H.S.
12860,14444,FINCH AVE EAST AT MORNINGSIDE AVE
12861,14513,HUMBERWOOD BLVD AT MORNING STAR DR
12864,14369,CARL HALL RD AT INTERNAL ROADWAY (AEROSPACE MUSEUM)
12871,14491,BAYVIEW AVE AT MERTON ST
12872,14492,BAYVIEW AVE AT MCRAE DR
12873,14493,BAYVIEW AVE AT NESBITT DR
12874,14445,FINCH AVE EAST AT MORNINGSIDE AVE WEST SIDE
12875,14494,550 BAYVIEW AVE (EVERGREEN BRICK WORKS)
12876,14446,STAINES RD AT JACQUES RD
12884,14505,WESTON RD AT STEELES AVE WEST NORTH SIDE
12887,14452,OPPOSITE 810 ROYAL YORK RD
12888,14447,5799 YONGE ST
12890,14510,WELLNESS WAY AT ARMISTICE DR (WELLSPRING CENTRE)
12891,14511,FLEET ST AT BASTION ST WEST SIDE
12892,14448,PROGRESS AVE AT SCHICK CRT
12894,14496,EVANS AVE AT GAMMA ST WEST SIDE
12895,14506,WESTON RD AT OLD WESTON RD
12896,14487,OLD FINCH AVE AT BAFFIN CRT WEST SIDE
12897,14486,OLD FINCH AVE AT HARVEST MOON DR
12898,14512,FLEET ST AT BASTION ST
12902,14469,SASKATCHEWAN RD AT DUFFERIN ST EAST SIDE
12906,14470,SASKATCHEWAN RD AT DUFFERIN ST
12913,14508,FLEET ST AT FORT YORK BLVD EAST SIDE
12919,14509,FLEET ST AT FORT YORK BLVD WEST SIDE
12920,14514,HUMBERWOOD BLVD AT MORNING STAR DR
12925,14488,OLD FINCH AVE AT MORNINGSIDE AVE
12926,14367,35 CARL HALL RD
12936,S_ACC,AIR CANADA CENTRE
12937,S_ADCH,ADELAIDE AT CHURCH
12938,S_ADUN,ADELAIDE ST. W. AT UNIVERSITY AVE
12940,S_ADYG,ADELAIDE ST. AT YONGE ST.
12941,S_AGLN,ANGUS GLEN COMMUNITY CENTRE
12942,S_AGTE,ARROW GATE NORTH
12944,S_AJAR,ADELAIDE ST. E. AT JARVIS ST.
12945,S_ALBN,ALBION RD. AT FINCH AVE. W.
12946,S_ALLN,SHEPPARD AVE. W. AT ALLEN RD.
12947,S_ALMR,ALBION RD. AT MARTIN GROVE RD.
12948,S_ALNE,ALNESS ST. AT STEELES AVE. W.
12949,S_ALWS,ALBION RD. AT WESTON RD.
12950,S_AMER,AMERICAN DR. AT AIRPORT RD.
12951,S_ANPO,ANCASTER RD. AT POWELL RD.
